filepath,class_name,label,patient_id,split
data\brain_tumor\meningioma\Tr-me_822.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_823.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_824.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_825.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_826.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_827.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_828.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_829.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_83.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_830.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_831.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_832.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_833.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_834.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_835.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_836.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_837.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_838.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_839.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_84.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_840.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_841.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_842.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_843.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_844.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_845.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_846.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_847.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_848.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_849.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_85.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_850.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_851.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_852.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_853.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_854.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_855.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_856.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_857.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_858.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_859.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_86.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_860.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_861.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_862.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_863.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_864.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_865.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_866.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_867.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_868.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_869.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_87.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_870.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_871.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_872.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_873.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_874.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_875.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_876.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_877.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_878.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_879.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_88.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_880.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_881.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_882.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_883.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_884.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_885.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_886.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_887.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_888.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_889.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_89.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_890.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_891.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_892.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_893.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_894.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_895.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_896.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_897.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_898.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_899.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_9.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_90.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_900.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_901.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_902.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_903.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_904.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_905.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_906.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_907.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_908.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_909.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_91.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_910.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_911.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_912.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_913.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_914.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_915.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_916.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_917.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_918.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_919.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_92.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_920.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_921.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_922.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_923.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_924.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_925.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_926.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_927.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_928.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_929.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_93.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_930.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_931.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_932.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_933.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_934.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_935.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_936.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_937.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_938.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_939.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_94.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_940.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_941.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_942.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_943.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_944.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_945.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_946.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_947.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_948.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_949.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_95.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_950.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_951.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_952.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_953.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_954.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_955.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_956.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_957.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_958.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_959.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_96.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_960.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_961.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_962.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_963.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_964.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_965.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_966.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_967.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_968.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_969.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_97.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_970.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_971.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_972.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_973.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_974.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_975.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_976.jpg,meningioma,1,,val
data\brain_tumor\meningioma\Tr-me_977.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_978.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_979.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_98.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_980.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_981.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_982.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_983.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_984.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_985.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_986.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_987.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_988.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_989.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_99.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_990.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_991.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_992.jpg,meningioma,1,,test
data\brain_tumor\meningioma\Tr-me_993.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_994.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_995.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_996.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_997.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_998.jpg,meningioma,1,,train
data\brain_tumor\meningioma\Tr-me_999.jpg,meningioma,1,,train
data\brain_tumor\pituitary\Te-pi_1.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_10.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_100.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_101.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_102.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_103.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_104.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_105.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_106.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_107.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_108.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_109.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_11.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_110.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_111.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_112.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_113.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_114.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_115.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_116.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_117.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_118.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_119.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_12.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_120.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_121.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_122.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_123.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_124.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_125.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_126.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_127.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_128.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_129.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_13.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_130.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_131.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_132.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_133.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_134.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_135.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_136.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_137.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_138.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_139.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_14.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_140.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_141.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_142.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_143.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_144.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_145.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_146.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_147.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_148.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_149.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_15.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_150.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_151.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_152.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_153.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_154.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_155.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_156.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_157.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_158.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_159.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_16.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_160.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_161.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_162.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_163.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_164.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_165.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_166.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_167.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_168.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_169.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_17.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_170.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_171.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_172.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_173.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_174.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_175.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_176.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_177.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_178.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_179.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_18.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_180.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_181.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_182.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_183.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_184.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_185.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_186.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_187.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_188.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_189.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_19.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_190.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_191.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_192.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_193.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_194.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_195.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_196.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_197.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_198.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_199.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_2.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_20.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_200.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_201.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_202.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_203.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_204.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_205.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_206.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_207.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_208.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_209.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_21.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_210.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_211.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_212.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_213.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_214.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_215.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_216.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_217.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_218.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_219.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_22.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_220.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_221.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_222.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_223.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_224.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_225.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_226.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_227.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_228.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_229.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_23.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_230.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_231.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_232.jpg,pituitary,2,,val
data\brain_tumor\pituitary\Te-pi_233.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_234.jpg,pituitary,2,,train
data\brain_tumor\pituitary\Te-pi_235.jpg,pituitary,2,,test
data\brain_tumor\pituitary\Te-pi_236.jpg,pituitary,2,,train
